Código Ámbito,Ámbito,Código área (M49),Área,Código Elemento,Elemento,Código Producto (CPC),Producto,Código año,Año,Unidad,Valor,Símbolo,Descripción del Símbolo
"QCL","Cultivos y productos de ganadería","192","Cuba","5510","Producción","01318","Piña tropical","1978","1978","toneladas","18097","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","192","Cuba","5510","Producción","01318","Piña tropical","1979","1979","toneladas","14379","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","192","Cuba","5510","Producción","01318","Piña tropical","1980","1980","toneladas","17832","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","192","Cuba","5510","Producción","01318","Piña tropical","1981","1981","toneladas","14619","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","192","Cuba","5510","Producción","01318","Piña tropical","1982","1982","toneladas","15718","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","192","Cuba","5510","Producción","01318","Piña tropical","1983","1983","toneladas","13350","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","192","Cuba","5510","Producción","01318","Piña tropical","1984","1984","toneladas","17300","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","192","Cuba","5510","Producción","01318","Piña tropical","1985","1985","toneladas","20549","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","192","Cuba","5510","Producción","01318","Piña tropical","1986","1986","toneladas","21705","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","192","Cuba","5510","Producción","01318","Piña tropical","1987","1987","toneladas","23154","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","192","Cuba","5510","Producción","01318","Piña tropical","1988","1988","toneladas","21791","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","192","Cuba","5510","Producción","01318","Piña tropical","1989","1989","toneladas","20876","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","192","Cuba","5510","Producción","01318","Piña tropical","1990","1990","toneladas","22000","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","192","Cuba","5510","Producción","01318","Piña tropical","1991","1991","toneladas","20221.67","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","192","Cuba","5510","Producción","01318","Piña tropical","1992","1992","toneladas","21099","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","192","Cuba","5510","Producción","01318","Piña tropical","1993","1993","toneladas","8925","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","192","Cuba","5510","Producción","01318","Piña tropical","1994","1994","toneladas","9874","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","192","Cuba","5510","Producción","01318","Piña tropical","1995","1995","toneladas","7192","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","192","Cuba","5510","Producción","01318","Piña tropical","1996","1996","toneladas","7600","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","192","Cuba","5510","Producción","01318","Piña tropical","1997","1997","toneladas","5131","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","192","Cuba","5510","Producción","01318","Piña tropical","1998","1998","toneladas","10449","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","192","Cuba","5510","Producción","01318","Piña tropical","1999","1999","toneladas","11470","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","192","Cuba","5510","Producción","01318","Piña tropical","2000","2000","toneladas","24082","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","192","Cuba","5510","Producción","01318","Piña tropical","2001","2001","toneladas","29331","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","192","Cuba","5510","Producción","01318","Piña tropical","2002","2002","toneladas","36900","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","192","Cuba","5510","Producción","01318","Piña tropical","2003","2003","toneladas","40543","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","192","Cuba","5510","Producción","01318","Piña tropical","2004","2004","toneladas","45607","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","192","Cuba","5510","Producción","01318","Piña tropical","2005","2005","toneladas","41137","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","192","Cuba","5510","Producción","01318","Piña tropical","2006","2006","toneladas","45357","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","192","Cuba","5510","Producción","01318","Piña tropical","2007","2007","toneladas","51597","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","192","Cuba","5510","Producción","01318","Piña tropical","2008","2008","toneladas","55387","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","192","Cuba","5510","Producción","01318","Piña tropical","2009","2009","toneladas","70920","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","192","Cuba","5510","Producción","01318","Piña tropical","2010","2010","toneladas","64820","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","192","Cuba","5510","Producción","01318","Piña tropical","2011","2011","toneladas","76915","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","192","Cuba","5510","Producción","01318","Piña tropical","2012","2012","toneladas","84068.09","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","192","Cuba","5510","Producción","01318","Piña tropical","2013","2013","toneladas","82807","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","192","Cuba","5510","Producción","01318","Piña tropical","2014","2014","toneladas","47882","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","192","Cuba","5510","Producción","01318","Piña tropical","2015","2015","toneladas","45663.9","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","192","Cuba","5510","Producción","01318","Piña tropical","2016","2016","toneladas","48501.3","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","192","Cuba","5510","Producción","01318","Piña tropical","2017","2017","toneladas","44288","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","192","Cuba","5510","Producción","01318","Piña tropical","2018","2018","toneladas","40897","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","192","Cuba","5510","Producción","01318","Piña tropical","2019","2019","toneladas","35477.3","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","192","Cuba","5510","Producción","01318","Piña tropical","2020","2020","toneladas","28057","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","192","Cuba","5510","Producción","01318","Piña tropical","2021","2021","toneladas","25825","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","212","Dominica","5312","Área cosechada","01318","Piña tropical","1991","1991","ha","0","M","Valor ausente (los datos no pueden existir, no aplicable)"
"QCL","Cultivos y productos de ganadería","212","Dominica","5312","Área cosechada","01318","Piña tropical","1992","1992","ha","0","M","Valor ausente (los datos no pueden existir, no aplicable)"
"QCL","Cultivos y productos de ganadería","212","Dominica","5312","Área cosechada","01318","Piña tropical","1993","1993","ha","0","M","Valor ausente (los datos no pueden existir, no aplicable)"
"QCL","Cultivos y productos de ganadería","212","Dominica","5312","Área cosechada","01318","Piña tropical","1994","1994","ha","0","M","Valor ausente (los datos no pueden existir, no aplicable)"
"QCL","Cultivos y productos de ganadería","212","Dominica","5312","Área cosechada","01318","Piña tropical","1995","1995","ha","0","M","Valor ausente (los datos no pueden existir, no aplicable)"
"QCL","Cultivos y productos de ganadería","212","Dominica","5312","Área cosechada","01318","Piña tropical","1996","1996","ha","0","M","Valor ausente (los datos no pueden existir, no aplicable)"
"QCL","Cultivos y productos de ganadería","212","Dominica","5312","Área cosechada","01318","Piña tropical","1997","1997","ha","0","M","Valor ausente (los datos no pueden existir, no aplicable)"
"QCL","Cultivos y productos de ganadería","212","Dominica","5312","Área cosechada","01318","Piña tropical","1998","1998","ha","0","M","Valor ausente (los datos no pueden existir, no aplicable)"
"QCL","Cultivos y productos de ganadería","212","Dominica","5312","Área cosechada","01318","Piña tropical","1999","1999","ha","0","M","Valor ausente (los datos no pueden existir, no aplicable)"
"QCL","Cultivos y productos de ganadería","212","Dominica","5312","Área cosechada","01318","Piña tropical","2000","2000","ha","5","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","212","Dominica","5312","Área cosechada","01318","Piña tropical","2001","2001","ha","5","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","212","Dominica","5312","Área cosechada","01318","Piña tropical","2002","2002","ha","5","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","212","Dominica","5312","Área cosechada","01318","Piña tropical","2003","2003","ha","5","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","212","Dominica","5312","Área cosechada","01318","Piña tropical","2004","2004","ha","6","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","212","Dominica","5312","Área cosechada","01318","Piña tropical","2005","2005","ha","6","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","212","Dominica","5312","Área cosechada","01318","Piña tropical","2006","2006","ha","6","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","212","Dominica","5312","Área cosechada","01318","Piña tropical","2007","2007","ha","7","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","212","Dominica","5312","Área cosechada","01318","Piña tropical","2008","2008","ha","8","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","212","Dominica","5312","Área cosechada","01318","Piña tropical","2009","2009","ha","8","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","212","Dominica","5312","Área cosechada","01318","Piña tropical","2010","2010","ha","8","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","212","Dominica","5312","Área cosechada","01318","Piña tropical","2011","2011","ha","8","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","212","Dominica","5312","Área cosechada","01318","Piña tropical","2012","2012","ha","8","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","212","Dominica","5312","Área cosechada","01318","Piña tropical","2013","2013","ha","8","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","212","Dominica","5312","Área cosechada","01318","Piña tropical","2014","2014","ha","9","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","212","Dominica","5312","Área cosechada","01318","Piña tropical","2015","2015","ha","9","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","212","Dominica","5312","Área cosechada","01318","Piña tropical","2016","2016","ha","9","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","212","Dominica","5312","Área cosechada","01318","Piña tropical","2017","2017","ha","9","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","212","Dominica","5312","Área cosechada","01318","Piña tropical","2018","2018","ha","9","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","212","Dominica","5312","Área cosechada","01318","Piña tropical","2019","2019","ha","9","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","212","Dominica","5312","Área cosechada","01318","Piña tropical","2020","2020","ha","9","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","212","Dominica","5312","Área cosechada","01318","Piña tropical","2021","2021","ha","9","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","212","Dominica","5419","Rendimiento","01318","Piña tropical","2000","2000","100 g/ha","140000","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","212","Dominica","5419","Rendimiento","01318","Piña tropical","2001","2001","100 g/ha","140000","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","212","Dominica","5419","Rendimiento","01318","Piña tropical","2002","2002","100 g/ha","140000","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","212","Dominica","5419","Rendimiento","01318","Piña tropical","2003","2003","100 g/ha","140000","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","212","Dominica","5419","Rendimiento","01318","Piña tropical","2004","2004","100 g/ha","150000","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","212","Dominica","5419","Rendimiento","01318","Piña tropical","2005","2005","100 g/ha","150000","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","212","Dominica","5419","Rendimiento","01318","Piña tropical","2006","2006","100 g/ha","166667","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","212","Dominica","5419","Rendimiento","01318","Piña tropical","2007","2007","100 g/ha","157143","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","212","Dominica","5419","Rendimiento","01318","Piña tropical","2008","2008","100 g/ha","162500","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","212","Dominica","5419","Rendimiento","01318","Piña tropical","2009","2009","100 g/ha","137500","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","212","Dominica","5419","Rendimiento","01318","Piña tropical","2010","2010","100 g/ha","137500","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","212","Dominica","5419","Rendimiento","01318","Piña tropical","2011","2011","100 g/ha","137500","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","212","Dominica","5419","Rendimiento","01318","Piña tropical","2012","2012","100 g/ha","141735","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","212","Dominica","5419","Rendimiento","01318","Piña tropical","2013","2013","100 g/ha","145601","E","Valor estimado"
